label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
8,0.0,0.0,0.0,-0.097377,-0.071308,-0.083283,-0.162992,-0.234536,-0.140279,-0.186743,-0.364845,-0.191849,-0.182739,-0.49202,-0.236478,-0.133133,-0.550744,-0.068059,-0.200558,-0.749664,-0.125744,-0.248845,-0.762806,-0.169443,-0.270282,-0.773434,-0.203347,-0.055667,-0.570789,-0.066922,-0.104338,-0.753546,-0.168313,-0.126821,-0.619356,-0.220122,-0.13833,-0.505979,-0.238458,0.026266,-0.545118,-0.077578,0.017982,-0.773758,-0.164827,-0.01208,-0.898424,-0.211295,-0.036688,-1.0,-0.233077,0.112917,-0.4946,-0.092169,0.208285,-0.673607,-0.153376,0.278902,-0.790512,-0.186273,0.337943,-0.921154,-0.208635
8,0.0,0.0,0.0,-0.135263,-0.062355,-0.052399,-0.231388,-0.240945,-0.079225,-0.241193,-0.414931,-0.106003,-0.208678,-0.525621,-0.127139,-0.236122,-0.502924,-0.00991,-0.30847,-0.70228,-0.036867,-0.342809,-0.808895,-0.052471,-0.361925,-0.914444,-0.070049,-0.146692,-0.535677,-0.019784,-0.201673,-0.694512,-0.097684,-0.204865,-0.5967,-0.129672,-0.193608,-0.495558,-0.131195,-0.053932,-0.536056,-0.040465,-0.089474,-0.730504,-0.107355,-0.121641,-0.875536,-0.151421,-0.141726,-1.0,-0.174547,0.038245,-0.510426,-0.064344,0.086921,-0.657948,-0.104076,0.135437,-0.74221,-0.131349,0.177883,-0.826762,-0.153132
8,0.0,0.0,0.0,-0.139612,-0.066717,-0.05597,-0.233266,-0.254342,-0.078762,-0.248185,-0.427067,-0.099972,-0.233238,-0.551376,-0.115565,-0.244483,-0.480801,0.004061,-0.317868,-0.662202,-0.019729,-0.351398,-0.77501,-0.035542,-0.371437,-0.887991,-0.054824,-0.158989,-0.520217,-0.004924,-0.213261,-0.698701,-0.085984,-0.213343,-0.596774,-0.122489,-0.194109,-0.473647,-0.123257,-0.065783,-0.525055,-0.025847,-0.09809,-0.726189,-0.09086,-0.129414,-0.8769,-0.136793,-0.144932,-1.0,-0.160439,0.027328,-0.499103,-0.050683,0.071587,-0.643816,-0.086656,0.115151,-0.733906,-0.113255,0.15485,-0.81681,-0.135113
8,0.0,0.0,0.0,-0.126603,-0.043953,-0.04823,-0.224312,-0.219332,-0.068425,-0.242813,-0.377236,-0.088202,-0.244206,-0.479423,-0.104118,-0.254692,-0.465759,0.003319,-0.328359,-0.641458,-0.023275,-0.362986,-0.752483,-0.040469,-0.383396,-0.855889,-0.059508,-0.164855,-0.511153,-0.011925,-0.213616,-0.707523,-0.096663,-0.21926,-0.614641,-0.133493,-0.204517,-0.506941,-0.132093,-0.06655,-0.518025,-0.038207,-0.101226,-0.727151,-0.109046,-0.128995,-0.873427,-0.157988,-0.143092,-1.0,-0.180395,0.034022,-0.494129,-0.066684,0.081779,-0.644842,-0.10779,0.12941,-0.730103,-0.134706,0.167315,-0.813526,-0.154461
8,0.0,0.0,0.0,-0.124233,-0.043745,-0.044549,-0.217115,-0.223201,-0.062867,-0.22469,-0.379026,-0.080871,-0.217315,-0.475617,-0.094513,-0.242764,-0.466173,0.009331,-0.316471,-0.64347,-0.017896,-0.350576,-0.752144,-0.035966,-0.369821,-0.858312,-0.055254,-0.153497,-0.504822,-0.007805,-0.196677,-0.698636,-0.093519,-0.203976,-0.602395,-0.129647,-0.189611,-0.495735,-0.126057,-0.057313,-0.505956,-0.036585,-0.088479,-0.709453,-0.112625,-0.10964,-0.86432,-0.166062,-0.115857,-1.0,-0.189134,0.045208,-0.479174,-0.066554,0.093251,-0.627279,-0.11054,0.142799,-0.708032,-0.13725,0.182918,-0.78687,-0.155742
8,0.0,0.0,0.0,-0.124331,-0.037353,-0.048974,-0.219601,-0.217308,-0.068343,-0.232335,-0.379711,-0.086221,-0.224806,-0.477995,-0.099628,-0.243923,-0.466985,0.003866,-0.3232,-0.64501,-0.025936,-0.357847,-0.759229,-0.046188,-0.378542,-0.868722,-0.067089,-0.153628,-0.50672,-0.010999,-0.198785,-0.694972,-0.097403,-0.202746,-0.593993,-0.13278,-0.190978,-0.488969,-0.129312,-0.058008,-0.509014,-0.03796,-0.086322,-0.711723,-0.114057,-0.107314,-0.861909,-0.163483,-0.117925,-1.0,-0.183959,0.043999,-0.481567,-0.066722,0.093524,-0.632432,-0.109781,0.143393,-0.716257,-0.134036,0.17966,-0.801777,-0.151038
8,0.0,0.0,0.0,-0.125009,-0.045696,-0.052746,-0.214959,-0.221497,-0.07755,-0.226822,-0.380564,-0.101654,-0.22449,-0.483412,-0.12219,-0.241486,-0.477357,-0.003872,-0.316971,-0.657225,-0.032336,-0.34943,-0.77558,-0.051718,-0.3681,-0.886641,-0.073168,-0.148417,-0.517857,-0.017844,-0.184278,-0.713173,-0.101616,-0.184832,-0.623429,-0.13874,-0.174608,-0.520283,-0.139801,-0.050258,-0.518943,-0.042883,-0.068502,-0.72348,-0.113142,-0.083259,-0.868629,-0.159895,-0.092394,-1.0,-0.181933,0.048902,-0.489208,-0.070515,0.106593,-0.640299,-0.112032,0.158581,-0.726524,-0.137858,0.195044,-0.813954,-0.157405
8,0.0,0.0,0.0,-0.125682,-0.063319,-0.052897,-0.212896,-0.230349,-0.081495,-0.223777,-0.379554,-0.110706,-0.212859,-0.480101,-0.135978,-0.236526,-0.492744,-0.001746,-0.305315,-0.668486,-0.035837,-0.337126,-0.777584,-0.060361,-0.359425,-0.879006,-0.083846,-0.147319,-0.531212,-0.016602,-0.179695,-0.729169,-0.105097,-0.177057,-0.624017,-0.145052,-0.16598,-0.498698,-0.146919,-0.049377,-0.530702,-0.043019,-0.063644,-0.735469,-0.110566,-0.077703,-0.879256,-0.155323,-0.088113,-1.0,-0.177084,0.046099,-0.496222,-0.073304,0.09958,-0.640359,-0.110032,0.148681,-0.722383,-0.13385,0.184303,-0.800612,-0.153186
8,0.0,0.0,0.0,-0.122932,-0.06075,-0.063203,-0.205498,-0.235628,-0.09173,-0.206446,-0.394847,-0.117849,-0.183729,-0.488864,-0.139751,-0.221169,-0.490172,-0.014275,-0.297395,-0.661544,-0.045662,-0.32986,-0.773225,-0.069599,-0.35172,-0.881781,-0.094216,-0.130746,-0.529324,-0.02213,-0.157508,-0.725856,-0.104018,-0.151194,-0.632309,-0.143383,-0.144309,-0.52351,-0.148017,-0.034077,-0.530063,-0.041502,-0.042279,-0.734775,-0.109936,-0.045684,-0.877069,-0.1581,-0.050256,-1.0,-0.182234,0.059869,-0.495938,-0.065119,0.118002,-0.638547,-0.105961,0.173738,-0.714374,-0.13342,0.212888,-0.787245,-0.155014
8,0.0,0.0,0.0,-0.124227,-0.061489,-0.050802,-0.206428,-0.239934,-0.075274,-0.209428,-0.395201,-0.100572,-0.180632,-0.473389,-0.122131,-0.222003,-0.496127,0.000971,-0.29598,-0.671175,-0.028131,-0.327324,-0.78426,-0.050379,-0.34894,-0.889537,-0.073781,-0.132088,-0.533106,-0.013437,-0.159163,-0.736181,-0.096663,-0.15257,-0.638338,-0.135469,-0.14476,-0.520854,-0.137526,-0.033699,-0.530539,-0.03835,-0.03783,-0.736979,-0.103178,-0.04042,-0.878987,-0.14557,-0.044255,-1.0,-0.165748,0.062834,-0.49143,-0.06696,0.116726,-0.635919,-0.102286,0.167572,-0.718999,-0.123935,0.204221,-0.80044,-0.141535
8,0.0,0.0,0.0,-0.129741,-0.083841,-0.058488,-0.202651,-0.259353,-0.089085,-0.199976,-0.417024,-0.119376,-0.17212,-0.514019,-0.14639,-0.217751,-0.509791,-0.006914,-0.292007,-0.681675,-0.039954,-0.323768,-0.794327,-0.068174,-0.344918,-0.90028,-0.095409,-0.126192,-0.545768,-0.018237,-0.150435,-0.751166,-0.100385,-0.143616,-0.654403,-0.144223,-0.13788,-0.537345,-0.152498,-0.029755,-0.544244,-0.039959,-0.033348,-0.751415,-0.100407,-0.027712,-0.885116,-0.142418,-0.025469,-1.0,-0.164615,0.060682,-0.504467,-0.066594,0.112945,-0.644582,-0.094612,0.163322,-0.72412,-0.111625,0.199652,-0.803989,-0.127929
8,0.0,0.0,0.0,-0.126366,-0.071854,-0.059007,-0.199492,-0.244659,-0.088694,-0.199319,-0.401954,-0.117759,-0.165669,-0.48903,-0.143293,-0.217194,-0.506326,-0.010981,-0.286646,-0.686391,-0.043632,-0.320896,-0.803398,-0.069788,-0.346019,-0.915929,-0.0963,-0.12407,-0.54501,-0.021646,-0.14811,-0.747967,-0.1039,-0.145012,-0.651314,-0.144231,-0.143941,-0.537182,-0.149653,-0.025546,-0.543181,-0.0427,-0.021795,-0.74633,-0.104368,-0.016214,-0.881125,-0.144061,-0.015079,-1.0,-0.164178,0.068211,-0.503698,-0.068634,0.124377,-0.642656,-0.10096,0.17829,-0.723661,-0.119825,0.21644,-0.805412,-0.136363
8,0.0,0.0,0.0,-0.125194,-0.077026,-0.063011,-0.195479,-0.251955,-0.094813,-0.185762,-0.410519,-0.124751,-0.151693,-0.498759,-0.151088,-0.208037,-0.509029,-0.017593,-0.279215,-0.6873,-0.050038,-0.312075,-0.802465,-0.077324,-0.334544,-0.914547,-0.105016,-0.112328,-0.543717,-0.025963,-0.137577,-0.74688,-0.105028,-0.132806,-0.656355,-0.145798,-0.130791,-0.549532,-0.154374,-0.014131,-0.538966,-0.044636,-0.013773,-0.744981,-0.106177,-0.009792,-0.881985,-0.148547,-0.010761,-1.0,-0.171736,0.079197,-0.496936,-0.068441,0.137857,-0.637348,-0.102456,0.192909,-0.718384,-0.124354,0.230408,-0.800053,-0.143941
8,0.0,0.0,0.0,-0.120902,-0.071185,-0.057777,-0.191184,-0.249015,-0.083434,-0.182536,-0.406082,-0.106711,-0.16684,-0.487435,-0.125363,-0.211204,-0.500612,-0.017902,-0.281406,-0.685365,-0.050166,-0.313149,-0.81305,-0.073202,-0.338127,-0.930236,-0.097474,-0.118248,-0.536694,-0.029316,-0.138028,-0.747484,-0.111436,-0.134682,-0.659882,-0.148583,-0.135055,-0.55302,-0.152354,-0.021242,-0.531364,-0.051046,-0.01741,-0.739651,-0.118835,-0.01185,-0.880528,-0.162555,-0.011598,-1.0,-0.184124,0.076618,-0.488528,-0.076659,0.139477,-0.636931,-0.115782,0.197281,-0.718928,-0.139653,0.235579,-0.798582,-0.159193
8,0.0,0.0,0.0,-0.123924,-0.078781,-0.058869,-0.198048,-0.251261,-0.090253,-0.194354,-0.411321,-0.12039,-0.151652,-0.494635,-0.146522,-0.208547,-0.503361,-0.017723,-0.275145,-0.688034,-0.050742,-0.308292,-0.802859,-0.075644,-0.330181,-0.914647,-0.100908,-0.117269,-0.537765,-0.028,-0.141064,-0.743382,-0.108009,-0.141358,-0.656402,-0.146722,-0.141956,-0.552637,-0.152909,-0.019643,-0.532888,-0.048244,-0.022101,-0.738354,-0.111742,-0.021905,-0.878452,-0.153993,-0.024373,-1.0,-0.176129,0.07419,-0.493952,-0.072884,0.131918,-0.637804,-0.108857,0.188295,-0.717831,-0.131083,0.22834,-0.796253,-0.149931
8,0.0,0.0,0.0,-0.12268,-0.078895,-0.063218,-0.194093,-0.252045,-0.096178,-0.185281,-0.413065,-0.126392,-0.151079,-0.505136,-0.152869,-0.206429,-0.50443,-0.027721,-0.277946,-0.688792,-0.06116,-0.309803,-0.804124,-0.087265,-0.33058,-0.918213,-0.113691,-0.113079,-0.538754,-0.0351,-0.137004,-0.739845,-0.113594,-0.138619,-0.662903,-0.154308,-0.143525,-0.569901,-0.164153,-0.016691,-0.533846,-0.051992,-0.01813,-0.739128,-0.116329,-0.01713,-0.878452,-0.161099,-0.019451,-1.0,-0.18598,0.076788,-0.494811,-0.073173,0.134034,-0.640388,-0.111475,0.191043,-0.722163,-0.136026,0.232374,-0.802431,-0.156813
8,0.0,0.0,0.0,-0.122713,-0.075744,-0.065067,-0.190932,-0.249988,-0.096012,-0.182446,-0.414322,-0.123643,-0.158285,-0.511458,-0.147344,-0.207464,-0.493952,-0.022514,-0.277497,-0.672822,-0.053567,-0.309085,-0.787068,-0.078978,-0.33025,-0.901853,-0.104983,-0.115835,-0.527868,-0.028264,-0.143618,-0.726047,-0.104548,-0.143949,-0.652052,-0.145331,-0.14676,-0.562088,-0.154638,-0.019971,-0.525258,-0.043831,-0.025441,-0.72713,-0.106522,-0.023422,-0.871759,-0.151391,-0.023772,-1.0,-0.176013,0.073139,-0.490674,-0.064134,0.128276,-0.633265,-0.100859,0.183564,-0.71302,-0.124179,0.225307,-0.792415,-0.143998
8,0.0,0.0,0.0,-0.125477,-0.081723,-0.063929,-0.202433,-0.246528,-0.09956,-0.19494,-0.399864,-0.132423,-0.144598,-0.492978,-0.15983,-0.206555,-0.507015,-0.021887,-0.278012,-0.690461,-0.057141,-0.310613,-0.803213,-0.083497,-0.331638,-0.911636,-0.108934,-0.11351,-0.539326,-0.029992,-0.142646,-0.745445,-0.112714,-0.138698,-0.649018,-0.151328,-0.133954,-0.541552,-0.156535,-0.01744,-0.535487,-0.048736,-0.02895,-0.740551,-0.115859,-0.030788,-0.879055,-0.156744,-0.031405,-1.0,-0.176558,0.077367,-0.49574,-0.072237,0.132827,-0.63912,-0.109778,0.190706,-0.716098,-0.130319,0.233482,-0.796679,-0.146979
8,0.0,0.0,0.0,-0.129424,-0.08129,-0.065654,-0.205474,-0.255099,-0.101699,-0.193447,-0.414104,-0.134891,-0.136776,-0.497739,-0.162479,-0.208966,-0.508154,-0.018591,-0.278132,-0.692174,-0.052554,-0.311514,-0.802262,-0.078292,-0.33396,-0.908896,-0.103635,-0.114583,-0.540184,-0.025927,-0.14674,-0.744291,-0.109436,-0.143715,-0.637842,-0.148235,-0.137345,-0.522019,-0.152482,-0.018541,-0.538172,-0.044188,-0.03072,-0.743007,-0.108753,-0.03308,-0.879554,-0.14768,-0.033264,-1.0,-0.166333,0.07562,-0.499643,-0.067801,0.128759,-0.643877,-0.100788,0.184424,-0.7218,-0.118662,0.225591,-0.804979,-0.134154
8,0.0,0.0,0.0,-0.131149,-0.080289,-0.071082,-0.209384,-0.250526,-0.110855,-0.203371,-0.406585,-0.146751,-0.152447,-0.499538,-0.176785,-0.211915,-0.507265,-0.028488,-0.28168,-0.694523,-0.064221,-0.315349,-0.809503,-0.091166,-0.338765,-0.921271,-0.117525,-0.11776,-0.539627,-0.033846,-0.148361,-0.749691,-0.117115,-0.146503,-0.655297,-0.156144,-0.142763,-0.547363,-0.162139,-0.022314,-0.536914,-0.050125,-0.038408,-0.74454,-0.115402,-0.043827,-0.881523,-0.153594,-0.047276,-1.0,-0.172394,0.071317,-0.498282,-0.072308,0.1238,-0.645046,-0.107453,0.17873,-0.724922,-0.1264,0.219488,-0.808817,-0.14276
8,0.0,0.0,0.0,-0.131299,-0.080166,-0.065516,-0.209897,-0.241558,-0.099633,-0.205274,-0.3928,-0.131283,-0.162876,-0.490871,-0.156926,-0.21885,-0.511912,-0.016959,-0.291856,-0.696357,-0.048058,-0.322082,-0.807398,-0.071365,-0.340651,-0.91386,-0.094769,-0.122328,-0.544626,-0.023255,-0.160807,-0.742548,-0.103154,-0.155343,-0.641236,-0.140319,-0.148303,-0.529685,-0.144611,-0.025803,-0.541636,-0.0408,-0.041363,-0.751096,-0.104978,-0.050286,-0.884306,-0.14461,-0.055626,-1.0,-0.163958,0.069143,-0.502691,-0.063686,0.121261,-0.643824,-0.098106,0.174121,-0.724923,-0.118781,0.214818,-0.8103,-0.135909
8,0.0,0.0,0.0,-0.130968,-0.077406,-0.069208,-0.207486,-0.256732,-0.106291,-0.200239,-0.420376,-0.140369,-0.145772,-0.499745,-0.169543,-0.210473,-0.508458,-0.020201,-0.281793,-0.691988,-0.051238,-0.311469,-0.806217,-0.075477,-0.328213,-0.916346,-0.101526,-0.11612,-0.540465,-0.027035,-0.149367,-0.743418,-0.112565,-0.147404,-0.638535,-0.154296,-0.141725,-0.521016,-0.160458,-0.021175,-0.537598,-0.044507,-0.032101,-0.744096,-0.111026,-0.035459,-0.881187,-0.153333,-0.035806,-1.0,-0.174522,0.070806,-0.497703,-0.06743,0.124869,-0.639922,-0.102719,0.180729,-0.720855,-0.124139,0.224056,-0.806289,-0.142687
8,0.0,0.0,0.0,-0.125955,-0.077497,-0.069159,-0.205976,-0.234425,-0.108237,-0.205771,-0.381208,-0.14433,-0.159512,-0.484587,-0.173785,-0.213603,-0.517655,-0.024606,-0.282552,-0.706824,-0.057521,-0.311342,-0.818626,-0.081344,-0.329246,-0.928751,-0.105219,-0.116478,-0.549182,-0.029756,-0.151299,-0.74698,-0.110173,-0.148053,-0.645773,-0.146863,-0.143648,-0.535299,-0.151723,-0.020691,-0.543935,-0.046205,-0.040546,-0.750532,-0.111481,-0.051993,-0.884355,-0.14984,-0.060909,-1.0,-0.168551,0.07321,-0.503678,-0.068171,0.128648,-0.648466,-0.103888,0.183984,-0.729573,-0.124562,0.225067,-0.816696,-0.141789
8,0.0,0.0,0.0,-0.128874,-0.078097,-0.068357,-0.208373,-0.236086,-0.106883,-0.208737,-0.382104,-0.142422,-0.166408,-0.483873,-0.171935,-0.216172,-0.508988,-0.028773,-0.286232,-0.695544,-0.063016,-0.314924,-0.809673,-0.086509,-0.330571,-0.920406,-0.110311,-0.121486,-0.543167,-0.035179,-0.154781,-0.748336,-0.11974,-0.153135,-0.645069,-0.156534,-0.149772,-0.529977,-0.16025,-0.026251,-0.540099,-0.052467,-0.041597,-0.752226,-0.120594,-0.052643,-0.88554,-0.159824,-0.060984,-1.0,-0.178645,0.067691,-0.501914,-0.074958,0.124513,-0.645189,-0.113354,0.180471,-0.727049,-0.135664,0.222496,-0.81394,-0.153841
8,0.0,0.0,0.0,-0.127226,-0.080147,-0.07043,-0.207453,-0.241053,-0.111549,-0.209123,-0.39133,-0.150127,-0.163267,-0.494699,-0.1825,-0.213276,-0.510555,-0.027289,-0.281397,-0.699556,-0.063376,-0.31006,-0.811669,-0.088379,-0.326244,-0.922401,-0.112963,-0.118697,-0.544525,-0.033372,-0.150859,-0.750156,-0.119123,-0.146576,-0.651399,-0.157857,-0.140484,-0.536705,-0.16277,-0.023568,-0.541765,-0.050897,-0.043157,-0.751574,-0.119651,-0.052908,-0.885942,-0.160266,-0.06087,-1.0,-0.179594,0.069112,-0.504927,-0.074036,0.125842,-0.647277,-0.112912,0.182478,-0.728492,-0.136727,0.223866,-0.813469,-0.15579
8,0.0,0.0,0.0,-0.125567,-0.077874,-0.070916,-0.207102,-0.236052,-0.112605,-0.208551,-0.387925,-0.152087,-0.158726,-0.496225,-0.185224,-0.217389,-0.508147,-0.027005,-0.284168,-0.700949,-0.063227,-0.311023,-0.809339,-0.088227,-0.326311,-0.913408,-0.112273,-0.122256,-0.543524,-0.032276,-0.15524,-0.746432,-0.116189,-0.148372,-0.648782,-0.15498,-0.141267,-0.534704,-0.161035,-0.025613,-0.542718,-0.049314,-0.043611,-0.754761,-0.117598,-0.054249,-0.888476,-0.159089,-0.063652,-1.0,-0.179686,0.069425,-0.507858,-0.071892,0.127263,-0.650734,-0.110413,0.184115,-0.732096,-0.135002,0.226452,-0.816157,-0.155031
8,0.0,0.0,0.0,-0.128235,-0.075813,-0.069309,-0.208072,-0.238048,-0.106185,-0.206808,-0.389589,-0.139875,-0.160021,-0.488215,-0.167266,-0.217717,-0.509687,-0.022995,-0.289494,-0.695549,-0.052416,-0.316468,-0.807624,-0.073818,-0.33235,-0.917145,-0.096969,-0.122626,-0.543681,-0.027748,-0.158309,-0.738208,-0.107061,-0.149792,-0.635818,-0.144375,-0.141342,-0.522704,-0.14973,-0.026968,-0.541472,-0.043519,-0.044898,-0.747691,-0.10879,-0.054728,-0.883216,-0.150693,-0.062219,-1.0,-0.172278,0.067028,-0.504673,-0.064615,0.123073,-0.646015,-0.101088,0.17917,-0.72652,-0.124453,0.222169,-0.810499,-0.14408
8,0.0,0.0,0.0,-0.124738,-0.071781,-0.056421,-0.204537,-0.233668,-0.086025,-0.204923,-0.383441,-0.113552,-0.176399,-0.477553,-0.136243,-0.214103,-0.491783,-0.019445,-0.285291,-0.669041,-0.051441,-0.318665,-0.780753,-0.072325,-0.337138,-0.894205,-0.094002,-0.126654,-0.527486,-0.030289,-0.157958,-0.730791,-0.113686,-0.157029,-0.630422,-0.14911,-0.148976,-0.516257,-0.149861,-0.031326,-0.5254,-0.051041,-0.050743,-0.724519,-0.119345,-0.060693,-0.87257,-0.163779,-0.066635,-1.0,-0.185301,0.063671,-0.49332,-0.07544,0.123296,-0.633231,-0.114694,0.179599,-0.71281,-0.139437,0.222213,-0.795367,-0.159158
8,0.0,0.0,0.0,-0.13018,-0.071066,-0.06347,-0.214261,-0.241051,-0.091543,-0.214294,-0.40171,-0.116301,-0.190887,-0.51447,-0.135079,-0.229332,-0.492887,-0.011049,-0.305229,-0.668934,-0.038627,-0.337988,-0.77882,-0.058517,-0.356414,-0.887926,-0.079748,-0.139462,-0.531177,-0.016567,-0.179077,-0.727153,-0.094438,-0.179075,-0.638871,-0.131405,-0.172692,-0.533109,-0.134929,-0.044568,-0.532428,-0.03331,-0.067144,-0.736938,-0.102049,-0.08834,-0.87934,-0.148913,-0.102256,-1.0,-0.172087,0.050703,-0.505551,-0.054287,0.104534,-0.648812,-0.097488,0.155476,-0.731506,-0.126154,0.199691,-0.817756,-0.147982
8,0.0,0.0,0.0,-0.124282,-0.072452,-0.054063,-0.21616,-0.235283,-0.07967,-0.220451,-0.391542,-0.102814,-0.188502,-0.516293,-0.120495,-0.248136,-0.480877,-0.013337,-0.330642,-0.65692,-0.047209,-0.374116,-0.773005,-0.071004,-0.40815,-0.882321,-0.093216,-0.159521,-0.528027,-0.023893,-0.191555,-0.740372,-0.105399,-0.18578,-0.653806,-0.14281,-0.178506,-0.542922,-0.144643,-0.062333,-0.534085,-0.044697,-0.086267,-0.742724,-0.11349,-0.103031,-0.88469,-0.158792,-0.118494,-1.0,-0.179629,0.038448,-0.504539,-0.068476,0.092624,-0.659008,-0.110645,0.145483,-0.749894,-0.135619,0.182199,-0.834328,-0.153444
8,0.0,0.0,0.0,-0.137211,-0.066574,-0.069698,-0.222855,-0.248307,-0.092517,-0.208649,-0.432218,-0.108869,-0.178681,-0.571254,-0.118876,-0.261153,-0.4731,-0.008204,-0.340786,-0.647293,-0.035396,-0.382047,-0.767972,-0.05628,-0.41291,-0.882838,-0.077761,-0.165265,-0.525078,-0.00823,-0.204615,-0.748673,-0.081713,-0.195616,-0.677642,-0.116507,-0.17992,-0.575157,-0.11727,-0.070666,-0.535202,-0.020926,-0.096675,-0.750204,-0.083067,-0.108861,-0.88484,-0.128183,-0.115536,-1.0,-0.14965,0.026137,-0.511315,-0.038662,0.070147,-0.65778,-0.075149,0.116825,-0.741787,-0.101687,0.1523,-0.822364,-0.12205
8,0.0,0.0,0.0,-0.131823,-0.078462,-0.071428,-0.207878,-0.267373,-0.096505,-0.191227,-0.454427,-0.115438,-0.16383,-0.598312,-0.128314,-0.256214,-0.46836,-0.014036,-0.336329,-0.642309,-0.044672,-0.37792,-0.76528,-0.067046,-0.406413,-0.884348,-0.089771,-0.161157,-0.523897,-0.013303,-0.200956,-0.749458,-0.091369,-0.188717,-0.682303,-0.12803,-0.170361,-0.583083,-0.130303,-0.067126,-0.537608,-0.024837,-0.093457,-0.755026,-0.089196,-0.10263,-0.887754,-0.133747,-0.106425,-1.0,-0.15515,0.027823,-0.517906,-0.041672,0.071172,-0.658765,-0.078452,0.118805,-0.73848,-0.10493,0.156186,-0.813609,-0.125621
8,0.0,0.0,0.0,-0.130531,-0.071501,-0.084874,-0.209389,-0.254613,-0.115801,-0.197053,-0.440359,-0.137836,-0.164538,-0.587468,-0.152207,-0.256742,-0.464179,-0.012508,-0.339446,-0.639183,-0.040111,-0.378902,-0.761797,-0.06318,-0.403589,-0.880889,-0.087072,-0.162585,-0.514535,-0.004575,-0.203573,-0.728266,-0.077929,-0.189606,-0.664524,-0.114706,-0.169191,-0.569706,-0.117546,-0.068665,-0.526492,-0.010833,-0.092259,-0.739108,-0.073238,-0.104878,-0.877349,-0.117169,-0.112717,-1.0,-0.138492,0.028163,-0.507219,-0.02354,0.073577,-0.644935,-0.059372,0.118006,-0.728713,-0.084608,0.151954,-0.810029,-0.104451
8,0.0,0.0,0.0,-0.134372,-0.074206,-0.081245,-0.212293,-0.263351,-0.1095,-0.199645,-0.45476,-0.129759,-0.171768,-0.603573,-0.143338,-0.256977,-0.464318,-0.012754,-0.337243,-0.638741,-0.040054,-0.378079,-0.762618,-0.061885,-0.4052,-0.884998,-0.085515,-0.160565,-0.518154,-0.006975,-0.203445,-0.743813,-0.083136,-0.194995,-0.680872,-0.122717,-0.177289,-0.584798,-0.127647,-0.066236,-0.532727,-0.014337,-0.092197,-0.74727,-0.077353,-0.102554,-0.883318,-0.124271,-0.106553,-1.0,-0.147937,0.030975,-0.513857,-0.027887,0.075065,-0.653234,-0.063066,0.1225,-0.733653,-0.090494,0.158695,-0.809359,-0.112592
8,0.0,0.0,0.0,-0.12975,-0.075104,-0.084083,-0.206562,-0.261839,-0.113758,-0.197762,-0.449139,-0.134818,-0.173551,-0.596184,-0.148823,-0.260982,-0.46547,-0.012036,-0.342392,-0.643065,-0.039649,-0.38063,-0.766572,-0.062627,-0.406947,-0.885962,-0.086793,-0.164009,-0.516531,-0.004653,-0.206118,-0.735763,-0.080882,-0.194207,-0.669091,-0.120826,-0.175633,-0.57396,-0.125374,-0.06827,-0.528717,-0.010879,-0.094871,-0.742433,-0.072621,-0.104107,-0.878301,-0.117052,-0.108649,-1.0,-0.138742,0.029473,-0.507916,-0.02363,0.068814,-0.64712,-0.057614,0.113663,-0.728413,-0.082198,0.147558,-0.808125,-0.101616
8,0.0,0.0,0.0,-0.134641,-0.076804,-0.072918,-0.213431,-0.26669,-0.098127,-0.197897,-0.455916,-0.116977,-0.164113,-0.600795,-0.129303,-0.248803,-0.465303,-0.007872,-0.325658,-0.642048,-0.033764,-0.365959,-0.762775,-0.053733,-0.395035,-0.882948,-0.075508,-0.152914,-0.515819,-0.006001,-0.188937,-0.739745,-0.081762,-0.179437,-0.667501,-0.119163,-0.162873,-0.564501,-0.121677,-0.058563,-0.526962,-0.016712,-0.082085,-0.741862,-0.078747,-0.091867,-0.880758,-0.125502,-0.096464,-1.0,-0.148562,0.037101,-0.504575,-0.032791,0.082204,-0.645646,-0.066433,0.127598,-0.725351,-0.093174,0.161424,-0.80219,-0.114857
8,0.0,0.0,0.0,-0.129686,-0.086047,-0.049203,-0.215528,-0.254906,-0.072043,-0.209692,-0.418882,-0.094265,-0.177183,-0.539663,-0.111262,-0.236001,-0.494017,-0.004149,-0.307615,-0.669743,-0.038375,-0.341077,-0.783153,-0.064768,-0.363092,-0.88918,-0.088141,-0.145417,-0.542151,-0.015306,-0.165668,-0.757363,-0.09094,-0.159875,-0.685373,-0.127401,-0.154134,-0.585102,-0.131051,-0.049949,-0.54556,-0.036743,-0.067136,-0.760232,-0.099195,-0.081454,-0.89521,-0.140418,-0.095247,-1.0,-0.160146,0.043281,-0.512737,-0.061704,0.099416,-0.661296,-0.100565,0.153077,-0.74515,-0.124856,0.193468,-0.817534,-0.142503
